Date,Yen,10USB,10JPB
2015/3/17,121.28,2.052,0.416
2015/3/18,120.92,1.918,0.362
2015/3/19,120.9,1.97,0.322
2015/3/20,120.28,1.932,0.329
2015/3/23,119.74,1.9094,0.31
2015/3/24,119.9,1.8731,0.31
2015/3/25,119.37,1.9267,0.327
2015/3/26,119.01,1.9964,0.327
2015/3/27,119.15,1.9597,0.38
2015/3/30,120.11,1.9475,0.371
2015/3/31,119.96,1.9266,0.4
2015/4/1,119.62,1.8573,0.382
2015/4/2,119.74,1.9143,0.34
2015/4/6,119.05,1.8987,0.341
2015/4/7,120.36,1.8882,0.359
2015/4/8,119.96,1.9056,0.362
2015/4/9,120.32,1.9631,0.363
2015/4/10,120.29,1.9508,0.34
2015/4/13,120.32,1.9316,0.341
2015/4/14,119.26,1.8984,0.326
2015/4/15,119.23,1.8897,0.33
2015/4/16,119.18,1.8932,0.329
2015/4/17,119.02,1.8653,0.31
2015/4/20,119.27,1.8896,0.312
2015/4/21,119.45,1.9087,0.312
2015/4/22,119.9,1.9823,0.306
2015/4/23,119.69,1.9594,0.315
2015/4/24,118.98,1.9086,0.295
2015/4/27,119.12,1.9208,0.291
2015/4/28,118.8,2.0069,0.307
2015/4/30,119.86,2.0317,0.3
2015/5/1,120.21,2.1135,0.38
2015/5/7,119.74,2.1836,0.367
2015/5/8,119.78,2.1514,0.42
2015/5/11,120.05,2.2834,0.417
2015/5/12,119.8,2.2526,0.395
2015/5/13,119.09,2.2963,0.454
2015/5/14,119.2,2.2336,0.458
2015/5/15,119.36,2.1442,0.4
2015/5/18,119.82,2.2373,0.394
2015/5/19,120.58,2.2921,0.381
2015/5/20,121.28,2.2479,0.378
2015/5/21,121.06,2.1898,0.396
2015/5/22,121.45,2.2145,0.413
2015/5/26,123.08,2.139,0.425
2015/5/27,123.76,2.132,0.421
2015/5/28,124.18,2.1354,0.39
2015/5/29,123.98,2.1249,0.401
2015/6/1,124.64,2.1811,0.395
2015/6/2,124.19,2.2624,0.444
2015/6/3,124.06,2.3678,0.444
2015/6/4,124.56,2.3088,0.474
2015/6/5,125.58,2.4094,0.512
2015/6/8,125.08,2.3824,0.485
2015/6/9,124.16,2.442,0.495
2015/6/10,122.72,2.4838,0.451
2015/6/11,123.62,2.3772,0.506
2015/6/12,123.23,2.3954,0.51
2015/6/15,123.38,2.3559,0.507
2015/6/16,123.39,2.3093,0.504
2015/6/17,124.25,2.3183,0.5
2015/6/18,122.87,2.3363,0.481
2015/6/19,122.7,2.2577,0.425
2015/6/22,123.28,2.3761,0.422
2015/6/23,123.71,2.4087,0.431
2015/6/24,124.24,2.3672,0.468
2015/6/25,123.63,2.4088,0.462
2015/6/26,123.92,2.4763,0.48
2015/6/29,122.5,2.3278,0.475
2015/6/30,122.1,2.3567,0.446
2015/7/1,123.02,2.4219,0.459
2015/7/2,123.14,2.3823,0.48
2015/7/6,122.53,2.2868,0.484
2015/7/7,122.16,2.2582,0.465
2015/7/8,120.54,2.1958,0.457
2015/7/9,121.22,2.3247,0.417
2015/7/10,122.75,2.399,0.45
2015/7/13,123.35,2.4538,0.436
2015/7/14,123.39,2.4046,0.452
2015/7/15,123.89,2.3521,0.461
2015/7/16,124.04,2.354,0.455
2015/7/17,124,2.3469,0.445
2015/7/21,123.93,2.3253,0.427
2015/7/22,124.08,2.3235,0.421
2015/7/23,123.88,2.2677,0.418
2015/7/24,123.74,2.2624,0.414
2015/7/27,123.24,2.2175,0.412
2015/7/28,123.52,2.2535,0.41
2015/7/29,123.86,2.2895,0.405
2015/7/30,124.38,2.2625,0.406
2015/7/31,123.94,2.1801,0.4
2015/8/3,123.98,2.1498,0.41
2015/8/4,124,2.2249,0.415
2015/8/5,124.84,2.2699,0.391
2015/8/6,124.6,2.225,0.399
2015/8/7,124.27,2.1659,0.424
2015/8/10,124.55,2.2286,0.42
2015/8/11,124.9,2.1427,0.406
2015/8/12,123.87,2.1516,0.397
2015/8/13,124.32,2.1889,0.361
2015/8/14,124.27,2.2013,0.384
2015/8/17,124.33,2.1713,0.38
2015/8/18,124.39,2.1925,0.395
2015/8/19,124.1,2.1291,0.375
2015/8/20,123.54,2.0696,0.375
2015/8/21,122.11,2.0365,0.36
2015/8/24,118.56,2.0069,0.358
2015/8/25,119.91,2.0749,0.351
2015/8/26,119.07,2.1787,0.377
2015/8/27,120.89,2.1841,0.375
2015/8/28,121.32,2.1842,0.389
2015/8/31,121.26,2.2197,0.385
2015/9/1,119.94,2.1542,0.388
2015/9/2,120,2.1861,0.4
2015/9/3,120.2,2.1613,0.395
2015/9/4,119.05,2.1279,0.369
2015/9/8,119.72,2.1863,0.37
2015/9/9,120.94,2.2024,0.361
2015/9/10,120.71,2.2238,0.367
2015/9/11,120.66,2.1884,0.354
2015/9/14,119.92,2.1848,0.351
2015/9/15,120.3,2.2867,0.363
2015/9/16,120.62,2.2976,0.38
2015/9/17,120.9,2.1903,0.371
2015/9/18,119.85,2.1336,0.339
2015/9/24,119.54,2.1302,0.333
2015/9/25,120.74,2.1658,0.329
2015/9/28,119.82,2.0967,0.327
2015/9/29,119.76,2.0543,0.353
2015/9/30,119.81,2.0367,0.336
2015/10/1,119.58,2.0403,0.349
2015/10/2,119.42,1.9964,0.324
2015/10/5,120.36,2.0562,0.323
2015/10/6,120.18,2.0315,0.316
2015/10/7,119.9,2.0668,0.327
2015/10/8,119.94,2.1075,0.339
2015/10/9,120.3,2.0917,0.332
2015/10/13,119.8,2.0439,0.325
2015/10/14,119.21,1.9753,0.321
2015/10/15,118.26,2.0175,0.311
2015/10/16,119.6,2.0369,0.32
2015/10/19,119.5,2.0228,0.322
2015/10/20,119.79,2.0705,0.325
2015/10/21,119.91,2.0263,0.317
2015/10/22,120.5,2.0263,0.32
2015/10/23,121.2,2.0884,0.313
2015/10/26,120.87,2.0582,0.306
2015/10/27,120.29,2.037,0.318
2015/10/28,120.56,2.1009,0.306
2015/10/29,121.14,2.1725,0.296
2015/10/30,120.7,2.1457,0.297
2015/11/2,120.7,2.1709,0.307
2015/11/4,121.52,2.2268,0.316
2015/11/5,121.71,2.2323,0.32
2015/11/6,123.2,2.3289,0.32
2015/11/9,123.04,2.3436,0.322
2015/11/10,123.22,2.3419,0.337
2015/11/12,122.84,2.3133,0.323
2015/11/13,122.93,2.2658,0.302
2015/11/16,123.11,2.2675,0.302
2015/11/17,123.48,2.2675,0.301
2015/11/18,123.51,2.2746,0.302
2015/11/19,122.71,2.2517,0.302
2015/11/20,122.8,2.2623,0.325
2015/11/24,122.47,2.2394,0.321
2015/11/25,122.7,2.2341,0.306
2015/11/27,122.84,2.2218,0.315
2015/11/30,123.22,2.2078,0.305
2015/12/1,122.88,2.1431,0.327
2015/12/2,123.52,2.1797,0.325
2015/12/3,123.06,2.3171,0.32
2015/12/4,123.1,2.2711,0.334
2015/12/7,123.31,2.2288,0.331
2015/12/8,123,2.2182,0.318
2015/12/9,121.86,2.2164,0.315
2015/12/10,121.44,2.2323,0.31
2015/12/11,120.94,2.1288,0.315
2015/12/14,120.57,2.2217,0.302
2015/12/15,121.66,2.2676,0.3
2015/12/16,121.88,2.2977,0.302
2015/12/17,122.75,2.2234,0.3
2015/12/18,121.2,2.2058,0.275
2015/12/21,120.99,2.1917,0.276
2015/12/22,120.94,2.2375,0.277
2015/12/24,120.32,2.2446,0.282
2015/12/28,120.3,2.2322,0.272
2015/12/29,120.44,2.3085,0.271
2015/12/30,120.6,2.2943,0.272
2016/1/4,119.3,2.2463,0.265
2016/1/5,118.95,2.2357,0.261
2016/1/6,118.54,2.1702,0.254
2016/1/7,118,2.1455,0.248
2016/1/8,117.74,2.1156,0.236
2016/1/12,117.78,2.1032,0.222
2016/1/13,118.06,2.0962,0.211
2016/1/14,118.03,2.0909,0.237
2016/1/15,116.78,2.0382,0.223
2016/1/19,117.66,2.057,0.217
2016/1/20,116.38,1.9824,0.212
2016/1/21,117.61,2.0311,0.23
2016/1/22,118.37,2.054,0.239
2016/1/25,118.55,2.003,0.228
2016/1/26,118.5,1.9977,0.22
2016/1/27,118.9,2.0028,0.218
2016/1/28,118.61,1.9784,0.226
2016/1/29,121.05,1.9209,0.104
2016/2/1,121.06,1.95,0.07
2016/2/2,120.27,1.8448,0.08
2016/2/3,117.92,1.8895,0.068
2016/2/4,116.75,1.8429,0.058
2016/2/5,116.99,1.8357,0.031
2016/2/8,115.7,1.7483,0.043
2016/2/9,114.8,1.7294,-0.011
2016/2/10,114.03,1.6681,0.017
2016/2/12,112.96,1.7516,0.08
2016/2/16,113.9,1.7757,0.045
2016/2/17,114.14,1.819,0.054
2016/2/18,113.62,1.7396,0.02
2016/2/19,112.42,1.7449,0.014
2016/2/22,113.12,1.755,0.002
2016/2/23,112.17,1.7225,0.004
2016/2/24,111.36,1.7518,-0.046
2016/2/25,112.7,1.7191,-0.06
2016/2/26,113.78,1.7658,-0.062
2016/2/29,112.9,1.7382,-0.058
2016/3/1,113.94,1.8284,-0.039
2016/3/2,113.81,1.8406,-0.032
2016/3/3,113.53,1.837,-0.025
2016/3/4,113.91,1.8776,-0.037
2016/3/7,113.6,1.9057,-0.042
2016/3/8,112.58,1.8287,-0.096
2016/3/9,113.06,1.876,-0.016
2016/3/10,113.1,1.9359,-0.016
2016/3/11,113.66,1.9857,-0.012
2016/3/14,113.59,1.9609,-0.04
2016/3/15,112.88,1.9681,-0.01
2016/3/16,113.69,1.913,-0.049
2016/3/17,111.3,1.8976,-0.045
2016/3/18,111.38,1.8767,-0.095
2016/3/22,111.82,1.9439,-0.095
2016/3/23,112.63,1.8786,-0.103
2016/3/24,112.64,1.9,-0.085
2016/3/28,113.29,1.8878,-0.087
2016/3/29,113.33,1.8018,-0.083
2016/3/30,112.6,1.8228,-0.088
2016/3/31,112.42,1.7791,-0.039
2016/4/1,112.06,1.781,-0.059
2016/4/4,111.18,1.7723,-0.077
2016/4/5,110.26,1.7218,-0.063
2016/4/6,109.63,1.7532,-0.058
2016/4/7,107.98,1.6906,-0.053
2016/4/8,108.36,1.7184,-0.078
2016/4/11,107.96,1.7219,-0.082
2016/4/12,108.54,1.7743,-0.092
2016/4/13,109.21,1.7639,-0.081
2016/4/14,109.2,1.7902,-0.085
2016/4/15,108.76,1.7518,-0.11
2016/4/18,108.85,1.7675,-0.113
2016/4/19,109.16,1.7886,-0.123
2016/4/20,109.51,1.8468,-0.132
2016/4/21,109.41,1.8716,-0.112
2016/4/22,111.5,1.886,-0.11
2016/4/25,111.08,1.9074,-0.065
2016/4/26,111.23,1.936,-0.1
2016/4/27,111.26,1.8632,-0.054
2016/4/28,108.55,1.8278,-0.074
2016/5/2,106.48,1.8688,-0.104
2016/5/6,106.66,1.7789,-0.112
2016/5/9,108.39,1.7525,-0.097
2016/5/10,109.22,1.7525,-0.085
2016/5/11,108.48,1.7367,-0.095
2016/5/12,108.73,1.7516,-0.108
2016/5/13,109.14,1.702,-0.109
2016/5/16,108.89,1.7516,-0.109
2016/5/17,109.02,1.7603,-0.105
2016/5/18,109.65,1.8608,-0.095
2016/5/19,109.81,1.8504,-0.073
2016/5/20,110.52,1.8471,-0.101
2016/5/23,109.47,1.8332,-0.095
2016/5/24,110,1.8629,-0.098
2016/5/25,110.22,1.8717,-0.091
2016/5/26,109.74,1.8299,-0.103
2016/5/27,109.86,1.851,-0.114
2016/5/31,110.75,1.8441,-0.109
2016/6/1,109.55,1.8424,-0.112
2016/6/2,108.75,1.8059,-0.114
2016/6/3,106.88,1.6987,-0.099
2016/6/6,107.33,1.7315,-0.118
2016/6/7,107.3,1.7143,-0.116
2016/6/8,106.68,1.7022,-0.11
2016/6/9,106.54,1.6798,-0.127
2016/6/10,107.06,1.6438,-0.151
2016/6/13,106.07,1.613,-0.157
2016/6/14,106.02,1.6215,-0.166
2016/6/15,105.87,1.5822,-0.19
2016/6/16,104.05,1.5703,-0.193
2016/6/17,104.2,1.6112,-0.147
2016/6/20,104.32,1.6714,-0.143
2016/6/21,104.56,1.7024,-0.14
2016/6/22,104.56,1.6869,-0.137
2016/6/23,105.9,1.7406,-0.14
2016/6/24,102.26,1.5735,-0.18
2016/6/27,101.66,1.4597,-0.193
2016/6/28,102.71,1.4579,-0.217
2016/6/29,102.68,1.5104,-0.229
2016/6/30,102.77,1.4832,-0.214
2016/7/1,102.55,1.456,-0.253
2016/7/5,101.58,1.375,-0.25
2016/7/6,101.12,1.3749,-0.267
2016/7/7,100.74,1.3883,-0.271
2016/7/8,100.65,1.3629,-0.282
2016/7/11,102.66,1.4303,-0.271
2016/7/12,104.72,1.5151,-0.273
2016/7/13,104.1,1.4726,-0.274
2016/7/14,105.4,1.5339,-0.258
2016/7/15,105.64,1.587,-0.226
2016/7/19,106.13,1.5526,-0.226
2016/7/20,106.65,1.5835,-0.234
2016/7/21,105.98,1.5577,-0.22
2016/7/22,106.22,1.5663,-0.222
2016/7/25,106.02,1.5766,-0.236
2016/7/26,104.83,1.5611,-0.253
2016/7/27,105.65,1.5096,-0.288
2016/7/28,104.86,1.5061,-0.27
2016/7/29,102.32,1.4548,-0.182
2016/8/1,102.26,1.506,-0.137
2016/8/2,100.82,1.5472,-0.07
2016/8/3,101.34,1.5403,-0.086
2016/8/4,101.08,1.5076,-0.078
2016/8/5,101.74,1.5868,-0.092
2016/8/8,102.53,1.5885,-0.048
2016/8/9,101.96,1.5419,-0.079
2016/8/10,101.27,1.5126,-0.097
2016/8/12,101.01,1.5118,-0.103
2016/8/15,101.02,1.5576,-0.079
2016/8/16,100.28,1.5763,-0.093
2016/8/17,100.24,1.5559,-0.074
2016/8/18,100.07,1.5372,-0.079
2016/8/19,100.24,1.5798,-0.083
2016/8/22,100.25,1.5424,-0.068
2016/8/23,100.2,1.5492,-0.087
2016/8/24,100.5,1.5594,-0.074
2016/8/25,100.58,1.5765,-0.084
2016/8/26,101.2,1.6227,-0.069
2016/8/29,102.13,1.5646,-0.063
2016/8/30,102.92,1.5697,-0.073
2016/8/31,103.38,1.58,-0.064
2016/9/1,103.22,1.5663,-0.027
2016/9/2,104.18,1.6007,-0.016
2016/9/6,102.28,1.5425,-0.018
2016/9/7,101.72,1.5374,-0.052
2016/9/8,102.28,1.6042,-0.035
2016/9/9,102.86,1.6732,-0.011
2016/9/12,101.96,1.6732,-0.005
2016/9/13,102.14,1.7184,-0.017
2016/9/14,102.33,1.6993,-0.017
2016/9/15,102.24,1.7029,-0.039
2016/9/16,102.36,1.6857,-0.037
2016/9/20,101.66,1.6892,-0.061
2016/9/21,100.62,1.6563,-0.025
2016/9/23,101.04,1.6201,-0.049
2016/9/26,100.34,1.5839,-0.06
2016/9/27,100.36,1.5599,-0.076
2016/9/28,100.57,1.5685,-0.089
2016/9/29,101.48,1.5599,-0.084
2016/9/30,101.21,1.5979,-0.079
2016/10/3,101.54,1.6221,-0.067
2016/10/4,102.66,1.6864,-0.069
2016/10/5,103.53,1.7109,-0.059
2016/10/6,104.02,1.7389,-0.059
2016/10/7,103.42,1.7251,-0.059
2016/10/11,103.36,1.7709,-0.047
2016/10/12,104.48,1.7727,-0.057
2016/10/13,103.62,1.7464,-0.056
2016/10/14,104.1,1.7977,-0.056
2016/10/17,103.96,1.766,-0.054
2016/10/18,103.8,1.7485,-0.05
2016/10/19,103.3,1.7415,-0.056
2016/10/20,103.92,1.7486,-0.063
2016/10/21,103.96,1.7382,-0.055
2016/10/24,104.2,1.7647,-0.054
2016/10/25,104.25,1.7577,-0.065
2016/10/26,104.42,1.7914,-0.061
2016/10/27,105.14,1.8429,-0.053
2016/10/28,105.4,1.8468,-0.045
2016/10/31,105.07,1.825,0.004
2016/11/1,104.59,1.8274,-0.051
2016/11/2,103.22,1.8008,-0.01
2016/11/4,103.02,1.778,-0.006
2016/11/7,104.6,1.828,-0.05
2016/11/8,104.98,1.857,-0.065
2016/11/9,104.84,2.0571,-0.067
2016/11/10,106.56,2.1518,-0.04
2016/11/14,108.3,2.265,-0.01
2016/11/15,108.94,2.2189,0.001
2016/11/16,109.16,2.226,0.022
2016/11/17,109.64,2.3062,0.005
2016/11/18,110.51,2.3548,0.038
2016/11/21,111.12,2.3154,0.034
2016/11/22,110.98,2.3119,0.025
2016/11/25,113.17,2.359,0.03
2016/11/28,112.36,2.316,0.015
2016/11/29,112.78,2.2927,0.02
2016/11/30,114.34,2.3809,0.03
2016/12/1,114.34,2.4517,0.048
2016/12/2,113.76,2.3849,0.044
2016/12/5,114.1,2.3977,0.042
2016/12/6,113.98,2.39,0.054
2016/12/7,113.5,2.3437,0.039
2016/12/8,114.16,2.4107,0.057
2016/12/9,115.17,2.4674,0.055
2016/12/12,115.34,2.4749,0.078
2016/12/13,115.26,2.475,0.082
2016/12/14,115.06,2.5744,0.052
2016/12/15,118.32,2.5967,0.087
2016/12/16,117.74,2.5916,0.08
2016/12/19,116.6,2.5419,0.083
2016/12/20,117.86,2.5586,0.069
2016/12/21,117.79,2.5384,0.06
2016/12/22,117.48,2.5552,0.057
2016/12/27,117.52,2.561,0.062
2016/12/28,117.66,2.508,0.057
2016/12/29,116.32,2.475,0.039
2016/12/30,116.78,2.446,0.045
2017/1/4,117.38,2.439,0.065
2017/1/5,115.46,2.3479,0.06
2017/1/6,116.85,2.421,0.058
2017/1/10,115.74,2.3757,0.06
2017/1/11,116.26,2.3721,0.061
2017/1/12,113.87,2.3668,0.04
2017/1/13,115.03,2.3982,0.05
2017/1/17,112.96,2.327,0.045
2017/1/18,113.4,2.4332,0.057
2017/1/19,115.3,2.4739,0.075
2017/1/23,112.9,2.3971,0.055
2017/1/24,113.63,2.4689,0.05
2017/1/25,113.6,2.5116,0.077
2017/1/26,114.7,2.5043,0.085
2017/1/27,115.16,2.486,0.082
2017/1/30,113.86,2.49,0.085
2017/1/31,112.72,2.4568,0.09
2017/2/1,113.29,2.4736,0.095
2017/2/2,112.48,2.4737,0.109
2017/2/3,112.42,2.467,0.095
2017/2/6,112.32,2.4077,0.105
2017/2/7,112.14,2.395,0.1
2017/2/8,111.74,2.3363,0.092
2017/2/9,113.24,2.395,0.087
2017/2/10,113.22,2.4073,0.087
2017/2/13,113.79,2.4394,0.092
2017/2/14,114.34,2.4734,0.092
2017/2/15,114.17,2.4932,0.092
2017/2/16,113.36,2.4467,0.096
2017/2/17,112.86,2.4182,0.092
2017/2/21,113.48,2.4326,0.097
2017/2/22,113.46,2.4129,0.085
2017/2/23,112.68,2.372,0.08
2017/2/24,112.26,2.3152,0.065
2017/2/27,112.01,2.367,0.052
2017/2/28,112.06,2.3899,0.052
2017/3/1,113.66,2.454,0.062
2017/3/2,114.45,2.4779,0.088
2017/3/3,114.6,2.478,0.077
2017/3/6,113.92,2.503,0.073
2017/3/7,113.99,2.5215,0.072
2017/3/8,114.58,2.5597,0.072
2017/3/9,114.71,2.609,0.095
2017/3/10,115.02,2.5782,0.09
2017/3/13,114.61,2.626,0.09
2017/3/14,114.63,2.6021,0.091
2017/3/15,114.66,2.5003,0.092
2017/3/16,113.02,2.5366,0.072
2017/3/17,112.67,2.5005,0.072
2017/3/21,111.9,2.4157,0.065
2017/3/22,111.06,2.4032,0.057
2017/3/23,111.12,2.4176,0.056
2017/3/24,111.03,2.4177,0.067
2017/3/27,110.48,2.3764,0.058
2017/3/28,110.56,2.416,0.056
2017/3/29,111.05,2.3819,0.056
2017/3/30,111.36,2.4179,0.063
2017/3/31,111.41,2.3982,0.071
2017/4/3,110.96,2.339,0.073
2017/4/4,110.74,2.3587,0.064
2017/4/5,111.2,2.3336,0.063
2017/4/6,111.02,2.3408,0.062
2017/4/7,110.76,2.3822,0.054
2017/4/10,110.95,2.3643,0.049
2017/4/11,109.74,2.3015,0.038
2017/4/12,109.54,2.2676,0.023
2017/4/13,109.23,2.232,0.025
2017/4/17,108.46,2.2498,0.006
2017/4/18,108.4,2.1735,0.009
2017/4/19,109.06,2.2107,0.007
2017/4/20,109.34,2.2409,0.017
2017/4/21,109.08,2.2356,0.014
2017/4/24,109.74,2.2713,0.02
2017/4/25,110.88,2.3376,0.021
2017/4/26,111.52,2.3035,0.018
2017/4/27,111.13,2.2981,0.019
2017/4/28,111.44,2.2838,0.013
2017/5/1,111.78,2.32,0.014
2017/5/2,112.06,2.2803,0.019
2017/5/8,112.84,2.3904,0.03
2017/5/9,114.19,2.4014,0.038
2017/5/10,114.02,2.4141,0.04
2017/5/11,113.77,2.3909,0.051
2017/5/12,113.3,2.3257,0.043
2017/5/15,113.54,2.345,0.041
2017/5/16,113.24,2.327,0.047
2017/5/17,111.46,2.2243,0.045
2017/5/18,110.82,2.2329,0.044
2017/5/19,111.47,2.236,0.039
2017/5/22,111.15,2.2537,0.049
2017/5/23,111.64,2.2834,0.047
2017/5/24,112.02,2.2536,0.052
2017/5/25,111.7,2.2589,0.048
2017/5/26,111.3,2.25,0.039
2017/5/30,110.68,2.2098,0.039
2017/5/31,110.71,2.2045,0.046
2017/6/1,111.24,2.2115,0.059
2017/6/2,110.49,2.1591,0.053
2017/6/5,110.49,2.183,0.05
2017/6/6,109.34,2.147,0.043
2017/6/7,109.54,2.1763,0.047
2017/6/8,110.1,2.1885,0.069
2017/6/9,110.61,2.202,0.056
2017/6/12,109.72,2.2145,0.059
2017/6/13,110.12,2.2109,0.065
2017/6/14,109.16,2.127,0.065
2017/6/15,110.66,2.166,0.056
2017/6/16,110.84,2.1514,0.055
2017/6/19,111.34,2.1914,0.054
2017/6/20,111.46,2.16,0.055
2017/6/21,111.58,2.1634,0.057
2017/6/22,111.36,2.149,0.057
2017/6/23,111.26,2.1457,0.053
2017/6/26,111.48,2.139,0.054
2017/6/27,112.42,2.2086,0.048
2017/6/28,112.18,2.23,0.058
2017/6/29,112.32,2.268,0.059
2017/6/30,112.4,2.3072,0.081
2017/7/3,113.32,2.348,0.083
2017/7/5,113.2,2.3232,0.088
2017/7/6,113.28,2.3695,0.104
2017/7/7,114.1,2.3891,0.087
2017/7/10,114.08,2.3766,0.092
2017/7/11,114.2,2.3605,0.094
2017/7/12,113.19,2.32,0.089
2017/7/13,113.39,2.3444,0.08
2017/7/14,112.66,2.3355,0.078
2017/7/18,111.89,2.2625,0.072
2017/7/19,111.77,2.2731,0.074
2017/7/20,111.68,2.261,0.075
2017/7/21,111.18,2.2411,0.067
2017/7/24,111.1,2.257,0.068
2017/7/25,111.57,2.339,0.073
2017/7/26,112.1,2.2872,0.077
2017/7/27,111.62,2.3139,0.07
2017/7/28,110.87,2.2889,0.076
2017/7/31,110.38,2.2978,0.078
2017/8/1,110.33,2.2532,0.078
2017/8/2,110.43,2.273,0.074
2017/8/3,110.12,2.223,0.069
2017/8/4,110.76,2.2655,0.064
2017/8/7,110.76,2.2566,0.068
2017/8/8,110.74,2.2619,0.068
2017/8/9,110.04,2.249,0.058
2017/8/10,109.37,2.201,0.058
2017/8/14,109.48,2.222,0.054
2017/8/15,110.42,2.2728,0.047
2017/8/16,110.8,2.224,0.04
2017/8/17,109.88,2.1853,0.045
2017/8/18,109.32,2.1974,0.036
2017/8/21,108.89,2.183,0.034
2017/8/22,109.4,2.215,0.039
2017/8/23,109.14,2.166,0.034
2017/8/24,109.34,2.196,0.023
2017/8/25,109.24,2.1694,0.014
2017/8/28,109.22,2.1589,0.009
2017/8/29,109.02,2.1327,0.003
2017/8/30,110.2,2.1309,0.007
2017/8/31,110.06,2.119,0.007
2017/9/1,110.09,2.1674,-0.002
2017/9/5,108.94,2.0596,0.023
2017/9/6,108.75,2.106,0.011
2017/9/7,108.26,2.0387,0.014
2017/9/8,107.72,2.0507,-0.006
2017/9/11,109.03,2.132,0.012
2017/9/12,110.01,2.1672,0.021
2017/9/13,110.58,2.1883,0.022
2017/9/14,110.66,2.1847,0.039
2017/9/15,110.84,2.204,0.021
2017/9/19,111.49,2.2481,0.03
2017/9/20,111.5,2.2676,0.028
2017/9/21,112.3,2.28,0.027
2017/9/22,112.01,2.2534,0.024
2017/9/25,111.64,2.2198,0.025
2017/9/26,112.16,2.237,0.028
2017/9/27,112.76,2.312,0.051
2017/9/28,112.66,2.3085,0.066
2017/9/29,112.64,2.3336,0.063
2017/10/2,112.6,2.3408,0.081
2017/10/3,112.8,2.325,0.074
2017/10/4,112.84,2.3265,0.056
2017/10/5,112.74,2.35,0.043
2017/10/6,112.68,2.359,0.057
2017/10/10,112.15,2.3607,0.057
2017/10/11,112.35,2.3517,0.062
2017/10/12,112.38,2.3213,0.065
2017/10/13,111.94,2.2766,0.063
2017/10/16,111.72,2.3034,0.063
2017/10/17,112.32,2.302,0.069
2017/10/18,112.94,2.346,0.069
2017/10/19,112.54,2.32,0.065
2017/10/20,113.5,2.3845,0.073
2017/10/23,113.66,2.368,0.07
2017/10/24,113.92,2.4226,0.067
2017/10/25,113.7,2.4317,0.069
2017/10/26,113.72,2.4645,0.068
2017/10/27,113.82,2.4083,0.069
2017/10/30,113.26,2.3703,0.068
2017/10/31,113.63,2.3775,0.068
2017/11/1,114.04,2.3721,0.06
2017/11/2,113.84,2.3487,0.055
2017/11/6,113.9,2.318,0.029
2017/11/7,113.9,2.316,0.032
2017/11/8,113.62,2.3379,0.022
2017/11/9,113.4,2.343,0.03
2017/11/13,113.62,2.407,0.05
2017/11/14,113.5,2.373,0.05
2017/11/15,113.15,2.3222,0.042
2017/11/16,112.89,2.377,0.045
2017/11/17,111.98,2.3435,0.04
2017/11/20,112.49,2.3701,0.037
2017/11/21,112.46,2.3559,0.03
2017/11/22,111.62,2.321,0.025
2017/11/24,111.54,2.34,0.029
2017/11/27,111,2.3277,0.04
2017/11/28,111.13,2.3277,0.037
2017/11/29,111.75,2.39,0.03
2017/11/30,112.3,2.4132,0.04
2017/12/1,111.88,2.3598,0.035
2017/12/4,112.8,2.374,0.04
2017/12/5,112.76,2.3509,0.061
2017/12/6,112.32,2.3385,0.055
2017/12/7,112.7,2.365,0.053
2017/12/8,113.55,2.378,0.05
2017/12/11,113.34,2.3885,0.049
2017/12/12,113.62,2.403,0.048
2017/12/13,113.19,2.344,0.049
2017/12/14,112.56,2.351,0.049
2017/12/15,112.68,2.3565,0.044
2017/12/18,112.4,2.3977,0.04
2017/12/19,112.98,2.4644,0.041
2017/12/20,113.29,2.5007,0.057
2017/12/21,113.42,2.486,0.059
2017/12/22,113.3,2.485,0.047
2017/12/26,113.2,2.4793,0.046
2017/12/27,113.28,2.4143,0.054
2017/12/28,112.85,2.4305,0.053
2017/12/29,112.69,2.405,0.047
2018/1/4,112.78,2.4562,0.056
2018/1/5,113.18,2.4799,0.06
2018/1/9,112.57,2.553,0.068
2018/1/10,111.48,2.557,0.087
2018/1/11,111.35,2.54,0.07
2018/1/12,111.23,2.548,0.075
2018/1/16,110.74,2.537,0.08
2018/1/17,110.81,2.59,0.084
2018/1/18,110.88,2.627,0.081
2018/1/19,110.56,2.659,0.084
2018/1/22,111.15,2.65,0.079
2018/1/23,110.46,2.617,0.073
2018/1/24,109.15,2.65,0.08
2018/1/25,108.7,2.617,0.084
2018/1/26,108.38,2.664,0.076
2018/1/29,109.12,2.697,0.084
2018/1/30,108.9,2.72,0.092
2018/1/31,109.31,2.709,0.084
2018/2/1,109.5,2.793,0.095
2018/2/2,110.4,2.841,0.087
2018/2/5,110.09,2.706,0.083
2018/2/6,109.18,2.805,0.077
2018/2/7,109.53,2.84,0.073
2018/2/8,109,2.824,0.079
2018/2/9,108.44,2.851,0.07
2018/2/13,107.59,2.829,0.065
2018/2/14,107,2.906,0.063
2018/2/15,106.36,2.913,0.063
2018/2/16,106.1,2.879,0.059
2018/2/20,107.23,2.89,0.063
2018/2/21,107.64,2.95,0.054
2018/2/22,106.96,2.922,0.053
2018/2/23,106.64,2.868,0.049
2018/2/26,106.96,2.866,0.05
2018/2/27,107.47,2.897,0.044
2018/2/28,106.62,2.862,0.05
2018/3/1,106.91,2.808,0.056
