Date,Toyota,Honda,Nikkei,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2017/3/27,972.032,954.033,18985.59,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/28,981.515,957.693,19202.87,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/29,984.076,973.843,19217.48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2017/3/30,981.982,962.227,19063.22,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2017/3/31,970.896,949.757,18909.26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2017/4/3,971.54,949.757,18983.23,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/4,961.582,924.53,18810.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/5,949.513,909.797,18861.27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/6,933.612,892.227,18597.06,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/7,937.148,894.77,18664.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/10,947.443,901.857,18797.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/11,949.693,901.857,18747.87,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/12,931.687,887.407,18552.61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/13,920.922,888.527,18426.84,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/14,931.687,883.437,18335.63,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/17,925.422,878.333,18355.26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/18,925.109,878.05,18418.59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/19,915.131,867.56,18432.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/20,924.631,872.093,18430.49,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/21,940.85,882.86,18620.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/24,945.989,897.037,18875.88,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/25,964.144,903.843,19079.33,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/26,988.886,922.83,19289.43,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2017/4/27,982.965,919.713,19251.87,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2017/4/28,969.788,916.03,19196.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2017/5/1,970.896,919.713,19310.52,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/2,987.132,916.877,19445.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/8,1001.91,924.253,19895.7,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/9,985.851,908.38,19843,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/10,977.172,915.467,19900.09,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/11,983.91,921.13,19961.55,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/12,971.704,906.68,19883.9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/15,965.598,905.26,19869.85,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/16,979.099,897.607,19919.82,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/17,969.624,888.527,19814.88,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/18,952.907,868.697,19553.86,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/19,958.529,864.447,19590.76,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/22,963.673,874.363,19678.28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/23,964.144,869.84,19613.28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/24,964.307,888.527,19742.98,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/25,961.751,877.207,19813.13,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2017/5/26,954.665,866.713,19686.84,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/29,959.341,868.417,19682.57,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/30,961.109,870.96,19677.85,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2017/5/31,953.228,883.437,19650.57,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2017/6/1,962.375,882.017,19860.03,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/2,978.925,905.26,20177.28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/5,958.992,883.437,20170.82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/6,949.693,882.017,19979.9,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/7,948.399,878.05,19984.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/8,932.978,869.543,19909.26,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/9,938.128,871.537,20013.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/12,944.873,868.977,19908.58,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/13,943.893,866.427,19898.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/14,941.494,868.417,19883.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/15,931.042,866.427,19831.82,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/16,931.042,872.093,19943.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/19,929.918,868.977,20067.75,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/20,933.463,868.977,20230.41,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/21,938.443,869.26,20138.79,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/22,944.388,863.027,20110.51,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/23,941.644,867.56,20132.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/26,938.128,868.697,20153.35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/27,944.238,871.25,20225.09,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/28,948.739,877.817,20130.41,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2017/6/29,949.693,880.957,20220.3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2017/6/30,946.943,875.247,20033.43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2017/7/3,956.119,876.107,20055.8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/4,973.785,893.527,20032.35,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/5,988.886,899.817,20081.63,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/6,985.684,886.107,19994.06,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/7,989.369,881.82,19929.09,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/10,994.217,886.673,20080.98,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/11,1006.41,886.673,20195.48,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/12,1000.31,886.39,20098.38,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/13,997.892,882.96,20099.81,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/14,1005.61,895.243,20118.86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/18,993.084,884.387,19999.91,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/19,984.728,882.96,20020.86,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/20,988.256,885.243,20144.59,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/21,984.387,878.673,20099.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/24,976.849,868.96,19975.67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/25,981.349,875.82,19955.2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/26,994.039,880.103,20050.16,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/27,1004.32,879.82,20079.64,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2017/7/28,1000.79,878.963,19959.84,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/7/31,1001.76,887.817,19925.18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2017/8/1,1012.35,893.247,19985.79,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/2,1012.35,918.1,20080.04,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/3,1000.31,909.817,20029.26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/4,998.858,892.68,19952.33,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/7,1018.62,893.247,20055.89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/8,1018.14,888.1,19996.01,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/9,1002.07,877.533,19738.71,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/10,1008.36,879.243,19729.74,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/14,993.084,865.827,19537.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/15,1008.36,872.967,19753.31,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/16,995.32,874.68,19729.28,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/17,992.276,869.247,19702.63,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/18,984.232,862.68,19470.41,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/21,990.335,859.53,19393.13,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/22,986.324,863.247,19383.84,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/23,991.941,864.683,19434.64,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/24,981.349,866.677,19353.77,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/8/25,989.527,872.1,19452.61,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/28,984.387,869.827,19449.9,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/29,978.612,868.397,19362.55,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/30,988.413,868.397,19506.54,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2017/8/31,993.557,880.103,19646.24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2017/9/1,993.399,884.387,19691.47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/4,991.31,871.25,19508.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/5,999.341,873.247,19385.81,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/6,990.66,867.25,19357.97,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/7,1001.91,879.537,19396.52,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017/9/8,999.498,876.967,19274.82,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/11,1011.72,890.96,19545.77,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/12,1022.16,910.667,19776.62,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/13,1031.16,919.24,19865.82,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/14,1033.41,918.67,19807.44,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017/9/15,1041.3,926.947,19909.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/19,1081.31,940.947,20299.38,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/20,1077.1,945.523,20310.46,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/21,1082.74,951.52,20347.48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017/9/22,1081.94,957.517,20296.45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/25,1090.15,960.373,20397.58,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/26,1095.11,959.8,20330.19,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/27,1100.49,964.983,20267.05,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2017/9/28,1103.91,967.29,20363.11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2017/9/29,1094.32,958.647,20356.28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2017/10/2,1092.82,963.833,20400.78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/3,1100.34,974.477,20614.07,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/4,1097.56,969.583,20626.66,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/5,1106.36,974.757,20628.56,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017/10/6,1123.5,976.77,20690.71,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/10,1141.6,979.647,20823.51,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/11,1130.5,978.497,20881.27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/12,1129.36,980.227,20954.72,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017/10/13,1124.79,974.477,21155.18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/16,1122.19,978.213,21255.56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/17,1130.99,985.987,21336.12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/18,1139.33,987.417,21363.05,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/19,1138.33,994.037,21448.52,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017/10/20,1141.43,986.273,21457.64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/23,1138.49,998.647,21696.65,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/24,1146.15,1004.97,21805.17,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/25,1139.63,1003.53,21707.62,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/26,1146.82,1009.29,21739.78,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2017/10/27,1153.51,1017.35,22008.45,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/30,1154.17,1019.07,22011.67,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/10/31,1139.97,1013.61,22011.61,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2017/11/1,1147.78,1028.85,22420.08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/2,1166.87,1082.37,22539.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017/11/6,1169.16,1101.64,22548.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/7,1171.42,1103.94,22937.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/8,1183.02,1103.65,22913.82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/9,1168.65,1089.27,22868.71,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017/11/10,1159.21,1084.09,22681.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/13,1163.12,1070.87,22380.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/14,1163.12,1067.4,22380.01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/15,1135.07,1041.51,22028.32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/16,1135.38,1053.02,22351.12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017/11/17,1128.06,1055.9,22396.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/20,1130.33,1060.79,22261.76,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/21,1146.15,1064.82,22416.48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/22,1154.46,1068.84,22523.15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/24,1145.35,1061.07,22550.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/27,1145.83,1057.33,22495.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/28,1147.78,1068.27,22486.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/29,1150.07,1070.57,22597.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2017/11/30,1148.77,1077.18,22724.96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2017/12/1,1149.91,1086.11,22819.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/4,1142.89,1089.55,22707.16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/5,1141.1,1083.8,22622.38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/6,1121.71,1071.15,22177.04,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/7,1130.5,1080.64,22498.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017/12/8,1144.37,1085.53,22811.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/11,1149.26,1090.13,22938.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/12,1148.29,1095.03,22866.17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/13,1154.63,1103.08,22758.07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/14,1157.26,1099.35,22694.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017/12/15,1136.05,1088.12,22553.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/18,1168.01,1101.94,22901.77,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/19,1173.23,1118.9,22868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/20,1182.37,1119.2,22891.72,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/21,1188.56,1120.34,22866.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017/12/22,1187.59,1121.79,22902.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/25,1187.59,1130.41,22939.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/26,1182.83,1124.95,22892.69,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/27,1186.28,1127.55,22911.21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2017/12/28,1177.65,1119.16,22783.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2017/12/29,1176.33,1118,22764.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018/1/4,1208.95,1153.89,23506.33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018/1/5,1231.61,1164.02,23714.53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/9,1229.82,1160.85,23849.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/10,1256.74,1187.48,23788.2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/11,1244.18,1165.47,23710.43,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018/1/12,1235.86,1148.69,23653.82,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/15,1248.08,1152.45,23714.88,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/16,1261.14,1154.76,23951.81,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/17,1269.13,1163.45,23868.34,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/18,1255.43,1151.29,23763.37,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018/1/19,1262.12,1158.82,23808.06,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/22,1252.33,1152.16,23816.33,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/23,1262.27,1173.01,24124.15,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/24,1251.34,1156.21,23940.78,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/25,1238.46,1141.16,23669.49,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2018/1/26,1240.76,1138.55,23631.88,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/29,1246.45,1142.6,23629.34,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/30,1244.18,1136.23,23291.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018/1/31,1219.86,1107.58,23098.29,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018/2/1,1242.38,1117.12,23486.11,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/2,1243.68,1126.11,23274.53,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/5,1223.31,1149.56,22682.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/6,1188.23,1102.94,21610.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/7,1202.26,1111.63,21645.37,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/8,1231.45,1121.18,21890.86,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/9,1217.42,1098.61,21382.62,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/13,1186.6,1079.79,21244.68,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/14,1161.5,1067.34,21154.17,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/15,1164.75,1080.95,21464.98,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/16,1175.51,1092.52,21720.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/19,1203.39,1114.82,22149.21,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/20,1189.05,1095.7,21925.1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/21,1190.51,1113.66,21970.81,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/22,1179.91,1102.07,21736.44,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2018/2/23,1187.76,1113.08,21892.78,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/26,1194.28,1126.97,22153.63,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/27,1203.39,1149.85,22389.86,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018/2/28,1179.91,1124.65,22068.24,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2018/3/1,1155.29,1109.03,21724.47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/2,1127.9,1067.05,21181.64,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/5,1111.24,1044.48,21042.09,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/6,1122.34,1061.25,21417.76,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/7,1108.5,1052,21252.72,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/8,1111.41,1061.25,21368.07,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/9,1107.51,1048.81,21469.2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/12,1134.74,1082.39,21824.03,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/13,1136.53,1073.42,21968.1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/14,1131.64,1067.34,21777.29,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/15,1130.33,1069.37,21803.95,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/16,1122.68,1064.74,21676.51,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/19,1113.37,1053.44,21480.9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/20,1117.62,1054.31,21380.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/22,1116.47,1060.68,21591.99,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/23,1076.87,1004.81,20617.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/26,1083.21,1009.44,20766.1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/27,1123.82,1046.79,21317.32,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/28,1138.92,1065.15,21031.31,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2018/3/29,1135.6,1061.36,21159.08,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2018/3/30,1132.77,1066.9,21454.3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018/4/2,1125.16,1061.65,21388.58,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/3,1117.01,1053.78,21292.29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/4,1118.52,1067.49,21319.55,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/5,1120.32,1078.85,21645.42,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/6,1116.68,1073.02,21567.52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/9,1118.82,1075.06,21678.26,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/10,1134.94,1103.05,21794.32,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/11,1136.08,1102.47,21687.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/12,1140.76,1088.76,21660.28,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/13,1146.88,1099.83,21778.74,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/16,1151.19,1102.47,21835.53,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/17,1143.89,1095.18,21847.59,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/18,1151.36,1083.52,22158.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/19,1149.05,1075.94,22191.18,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/20,1154.69,1073.31,22162.24,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/23,1156.84,1071.27,22088.04,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/24,1180.09,1090.22,22278.12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/25,1189.72,1103.34,22215.32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2018/4/26,1189.87,1106.84,22319.61,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2018/4/27,1191.86,1098.09,22467.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018/5/1,1194.2,1087.3,22508.03,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018/5/2,1189.22,1061.36,22472.78,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
