Date,Tesla,Nasdaq,GM,DJI,Mon,Tue,Wed,Thr,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov
2012/11/14,-0.740178402,-1.285763327,-2.622428889,-1.452080482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/15,-1.784416826,-0.346703854,-1.193267369,-0.227270015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2012/11/16,3.309533891,0.570685316,-0.119189511,0.366198441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/19,3.391954472,2.205998325,4.518259391,1.649546285,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/20,0.242861114,0.020918565,-1.317943424,-0.058221501,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/21,-1.605909091,0.338398453,0,0.378308341,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/23,-1.047272794,1.37704806,2.466637786,1.346042538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/26,0.43557423,0.334698418,0.087133613,-0.325219375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/27,-0.371862987,-0.302004179,-0.866456492,-0.688188893,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/28,3.29720575,0.808345604,1.075648767,0.83071067,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2012/11/29,1.445347787,0.676854582,3.199288476,0.282708425,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2012/11/30,0.38601959,-0.059428359,-0.804045134,0.028874612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012/12/3,2.365312884,-0.267088338,-1.434303765,-0.460478535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/4,-2.079722704,-0.183532076,-0.395893308,-0.106589745,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/5,-0.560619469,-0.767179788,-1.604190539,0.638599482,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/6,0.56378013,0.52359014,-1.723402928,0.303425757,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012/12/7,0.796460177,-0.375677005,2.532837487,0.620236744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/10,1.170763828,0.299525863,0.354443441,0.112123559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/11,2.053656272,1.183142727,0.676050835,0.596512649,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/12,-0.056547619,-0.280911888,0.701129058,-0.022568695,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/13,-4.679516904,-0.718359817,-1.988843813,-0.564193742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012/12/14,0.594911343,-0.696152612,-2.044723145,-0.271131722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/17,1.744897959,1.321630381,0.988770692,0.764217157,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/18,0.552471733,1.459177573,2.582139981,0.87318923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/19,0.057675629,-0.332948113,6.623499121,-0.74144481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/20,-0.520081653,0.198071187,0.585771258,0.45087636,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012/12/21,-1.248622202,-0.963155531,-0.066080028,-0.908071985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/24,0.823234083,-0.278383719,1.231138089,-0.392393509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/26,-2.012838408,-0.74487154,-0.131109023,-0.186390524,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/27,0.297856948,-0.142132862,1.222937968,-0.139386744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2012/12/28,-1.39492431,-0.857360068,-0.389085162,-1.207973849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012/12/31,1.956499162,1.999790562,3.521511272,1.283263166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013/1/2,4.399025686,3.07169044,1.041342656,2.353531021,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/3,-1.668412993,-0.375611292,2.367281018,-0.157986364,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013/1/4,-1.064279551,0.035154826,0.121161934,0.327449938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/7,-0.174418858,-0.09188628,-0.658619294,-0.379004124,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/8,-1.9219597,-0.225893165,-0.972788221,-0.414216966,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/9,-0.118468109,0.452809196,2.030620824,0.462605551,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/10,-0.327288455,0.51355363,1.571695601,0.602740299,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013/1/11,-1.848944004,0.124288863,-0.259176868,0.127753834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/14,1.063354603,-0.260426665,-0.106594291,0.14004595,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/15,1.924386537,-0.215557338,0.904232752,0.204111548,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/16,0.589823009,0.217308842,-4.219454083,-0.174807479,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/17,0.821262201,0.592133541,0.609253199,0.627552044,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013/1/18,0.407068063,-0.041135204,-0.71486496,0.394821426,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/22,1.941051479,0.270200433,-2.205314417,0.457958783,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/23,2.301790281,0.333738443,-0.226049222,0.489490753,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/24,2.75,-0.738504663,0.742921095,0.333833358,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013/1/25,-0.027169505,0.617496917,1.002524374,0.511018543,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/28,2.839376473,0.145727702,-0.819096758,-0.101108378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/29,-0.210229043,-0.020289763,-1.323992805,0.522189638,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/30,-1.133201581,-0.359899292,-1.791751183,-0.315312281,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2013/1/31,-0.026385963,-0.00572827,0.546122715,-0.358292561,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2013/2/1,2.105835636,1.176590402,0.272040862,1.076506178,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/4,-1.462012352,-1.5076594,-0.743775723,-0.925852565,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/5,1.033386328,1.290571895,2.258274451,0.714837378,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/6,2.727380016,-0.097743081,-0.230932184,0.051647794,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/7,0.791550666,-0.10572893,-0.190458833,-0.303649514,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2013/2/8,-0.607902736,0.908019576,0.345123532,0.350830641,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/11,-2.089831804,-0.058549659,-0.126474014,-0.155292265,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/12,-1.379361504,-0.172619048,0.062861568,0.339697836,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/13,1.477830562,0.326064102,0.416992917,-0.255301847,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/14,-0.390117542,0.055679287,-3.208754941,-0.06808311,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2013/2/15,-3.289821527,-0.207274296,0.042153382,0.059899566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/19,6.047794341,0.675432248,-0.293544823,0.385573776,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/20,-1.884162571,-1.530375686,-2.094201504,-0.770394288,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/21,-8.76999062,-1.040320312,-2.172568091,-0.336886485,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2013/2/22,2.701791809,0.968548518,2.255134107,0.864154483,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/25,-4.790784811,-1.441258516,-2.873731296,-1.545651356,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/26,0.145287958,0.430004011,1.902411334,0.84125486,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/27,1.946125394,1.041969549,2.126536168,1.260707634,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
2013/2/28,-0.769230769,-0.065459513,-0.916382471,-0.148344235,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2013/3/1,-0.516795866,0.30219702,0.224033854,0.250240315,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/4,2.683982684,0.387728962,-0.432737086,0.270836912,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/5,3.007166948,1.323054779,1.800354026,0.891503431,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/6,2.837930202,-0.05458837,1.196445064,0.29795626,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/7,1.432738879,0.301641339,-0.106635126,0.232578636,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2013/3/8,0.62777841,0.379939915,0.440980412,0.471614831,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/11,1.637637591,0.261992313,1.090649192,0.348820975,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/12,0.051022953,-0.324328977,0.219449265,0.019173146,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/13,-0.357745399,0.086357917,-1.067358083,0.036124417,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/14,-5.464333678,0.425562075,0.32227295,0.580134041,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2013/3/15,-4.233372818,-0.302553292,0.183696264,-0.172155987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/18,-0.396995754,-0.353331877,-0.614576615,-0.427515018,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/19,-0.198862303,-0.262232092,0.230848391,0.026017052,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/20,2.480042075,0.776996686,3.913534113,0.386764639,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/21,0.166898238,-0.970748481,-1.949387145,-0.621841779,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2013/3/22,1.693693844,0.69509092,-1.441631186,0.627813076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/25,2.485120815,-0.298921418,-0.215539078,-0.442942855,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/26,0.879296563,0.531017216,-0.032308388,0.774515063,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/27,0.792393027,0.124212908,-0.33057546,-0.230019266,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2013/3/28,-0.70754717,0.337783892,-0.844003039,0.360590824,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
2013/3/29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2013/4/1,#VALUE!,-0.867630497,#VALUE!,#VALUE!,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/2,0.933188102,0.484383345,0.460506323,0.61182267,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/3,-7.307171854,-1.11402641,-0.458395383,-0.761559977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/4,2.214233577,0.19822283,-0.214123752,0.383221022,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2013/4/5,-1.523564004,-0.654887782,-0.788523077,-0.279745942,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/8,1.112037708,0.573995118,0.2540684,0.331130602,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/9,-3.179651949,0.4844441,-0.22516157,0.410442961,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/10,3.358148148,1.834236193,3.06023209,0.877638948,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/11,4.132699316,0.088255364,4.755927731,0.424935685,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2013/4/12,0.36717137,-0.157871134,-0.339341782,-0.000538172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/15,-1.028570253,-2.381219745,-2.394011461,-1.788489249,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/16,5.288446549,1.496662511,1.937998436,1.079374212,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/17,-0.306975551,-1.836655302,-0.684874116,-0.936450906,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/18,3.344224422,-1.195442901,-0.994653736,-0.557167278,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2013/4/19,1.83117078,1.253805632,0.593817836,0.071334527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/22,4.934032057,0.857438725,0.341971037,0.135143403,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/23,1.633891213,1.10652379,2.056386217,1.045432984,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/24,-1.13712886,0.009787938,1.998406499,-0.293217278,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/25,3.113325402,0.622084933,0.858400242,0.166935808,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2013/4/26,-1.538652367,-0.326140809,-0.678420883,0.079927623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/29,7.304889946,0.846532449,0.950226052,0.721832721,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/4/30,-1.729339526,0.658296593,0.155332593,0.142049768,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2013/5/1,-1.314966952,-0.891014453,-2.130824894,-0.93565951,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/2,1.557713964,1.257604277,3.240419769,0.88858203,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013/5/3,0.813343941,1.137812741,3.023174333,0.95997864,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/6,9.074235496,0.424432388,-0.874508089,-0.033858779,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/7,-6.705876718,0.107870096,-0.533009851,0.583276382,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/8,0.504233017,0.489897339,1.3530105,0.324915981,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/9,24.39525398,-0.120119416,-1.334948506,-0.148956116,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013/5/10,10.60503559,0.804008014,-0.731734358,0.237823402,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/13,14.38250025,0.06430812,-1.329891747,-0.177332525,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/14,-5.193624826,0.692685509,1.769559057,0.818795522,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/15,1.922214033,0.26020834,2.406953513,0.397233039,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/16,8.734087694,-0.183775874,0.252616674,-0.278023448,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013/5/17,-0.81300813,0.973381353,3.175431135,0.79549826,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/20,-1.704918033,-0.072592792,0.843898266,-0.124524566,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/21,-2.612908606,0.162737421,-0.894682041,0.341043659,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/22,-0.399532138,-1.10847144,-0.499630336,-0.522564302,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/23,6.292984869,-0.112031877,-1.163836594,-0.082771668,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013/5/24,4.691038499,-0.008093842,0.070826574,0.056229363,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/28,13.64848578,0.860040357,3.310281564,0.694565153,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/29,-5.166321565,-0.612515728,0.277861766,-0.691721087,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2013/5/30,0.305935346,0.685792728,1.72896144,0.142000157,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
2013/5/31,-6.850973392,-1.013662533,-2.170055189,-1.363565473,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2013/6/3,-5.288361952,0.27373398,1.557796075,0.916009122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/4,2.43006673,-0.580313213,1.582614278,-0.501441258,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/5,0.558782919,-1.270731382,-2.697709345,-1.42941478,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/6,2.076124567,0.663534697,1.243939805,0.534938796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013/6/7,4.817719569,1.319198026,1.705250844,1.379597384,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/10,-1.950263646,0.1311534,-0.827384574,-0.062499508,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/11,-5.577211394,-1.05994352,-2.331515111,-0.764965788,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/12,3.450778025,-1.062570011,-1.406945477,-0.838446186,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/13,0.460452502,1.321303482,3.129115852,1.206050191,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013/6/14,2.1594022,-0.632735041,-0.608040144,-0.697808657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/17,1.894216404,0.834511444,-1.629843573,0.727728534,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/18,1.164481979,0.870477068,0.832276932,0.911603211,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/19,1.247702269,-1.119413701,-1.038637467,-1.345064018,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/20,-3.849873973,-2.281598513,-3.263299752,-2.34161958,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013/6/21,-1.092846498,-0.219637168,-1.072968226,0.278351465,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/24,1.948718258,-1.086901482,-2.454485296,-0.944903172,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/25,0.896689329,0.816981655,1.276944269,0.687264829,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/26,3.242137089,0.846204624,2.288879086,1.015087082,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2013/6/27,3.338961407,0.759429184,1.693419582,0.766927742,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2013/6/28,-1.729977908,0.04086,0.633341317,-0.764684858,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2013/7/1,9.146846659,0.917946081,2.073790257,0.438375275,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/2,0.546210958,-0.031736881,0.289745383,-0.284140993,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/3,-2.189780093,0.299120405,0.117392812,0.375960746,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/5,4.208562908,1.036975088,1.550204625,0.982683448,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/8,1.265675743,0.156637102,-0.078726284,0.587017305,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/9,1.513075205,0.557559479,0.802890405,0.496890249,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/10,-0.955893074,0.470855473,1.171294901,-0.056730765,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/11,2.731701452,1.634306229,2.30369651,1.106877867,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013/7/12,3.415333174,0.608668921,0.715605964,0.021861571,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/15,-2.032332564,0.205828759,0.280638113,0.129071474,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/16,-14.30928807,-0.24920374,-0.885844294,-0.209309324,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/17,10.27056396,0.319577602,0.500765158,0.120826956,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/18,-1.014635753,0.035457064,1.320022304,0.504314011,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013/7/19,0.546165062,-0.655446268,-0.621602266,-0.030871066,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/22,2.29775138,0.356226011,0.402912328,0.011644559,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/23,0.253246753,-0.586603118,-0.40129546,0.142741814,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/24,-0.847400665,0.009219757,1.44196465,-0.163800269,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/25,1.947412468,0.714884345,-0.160273795,0.086023636,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013/7/26,4.287944019,0.221070179,-1.106192364,0.020699928,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/29,4.042082077,-0.388025994,-0.783634063,-0.236907274,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/30,-2.139354428,0.481503915,0.330789895,-0.008890624,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2013/7/31,1.928001394,0.273747605,-1.733235539,-0.135626287,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
2013/8/1,0.945822163,1.361416513,1.670326167,0.828927826,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013/8/2,1.807413572,0.376794877,1.32321706,0.194138477,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/5,4.840543478,0.091067029,-0.549738496,-0.295241647,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/6,-1.748618243,-0.735996967,-2.147449727,-0.598188716,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/7,-5.571577358,-0.320805724,-1.338720987,-0.309754529,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/8,14.3410138,0.413518299,1.499021899,0.178725291,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013/8/9,-0.312744332,-0.245562969,0.02887357,-0.469792855,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/12,-3.673235294,0.268844379,-0.111491972,-0.037794536,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/13,-1.323110776,0.394828267,-0.388309535,0.203181908,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/14,-4.173762007,-0.411731498,-0.74374651,-0.733609,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/15,0.222373629,-1.721050781,-2.880368266,-1.470041714,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013/8/16,1.668290137,-0.092620323,-0.498060798,-0.203279604,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/19,2.042217591,-0.379984345,0.323620925,-0.468986113,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/20,3.229813665,0.682624286,0.870505685,-0.0516297,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/21,-1.149919775,-0.381891692,-0.747927509,-0.702793243,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/22,6.248852377,1.08117418,1.337744805,0.444301244,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013/8/23,3.017196108,0.524361656,0.196118488,0.312555551,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/26,1.470901727,-0.006014561,-0.398883423,-0.426701025,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/27,1.698940446,-2.161271008,-3.519467614,-1.139600949,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/28,-0.33500988,0.414417133,0.687444304,0.327419967,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2013/8/29,-0.234303892,0.749996521,1.563200423,0.110897426,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2013/8/30,1.770439087,-0.840538077,-1.081170803,-0.206455786,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2013/9/3,-0.035502854,0.633449122,0.174664495,0.159686057,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/4,0.994432951,1.008412201,5.010374036,0.653298243,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/5,-0.40440627,0.266919519,1.338476486,0.044270696,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013/9/6,-1.742477072,0.033617763,-0.4947626,-0.100284653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/9,-3.755176844,1.261471963,0.916428482,0.9423354,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/10,3.528324606,0.616267963,1.415064091,0.84935923,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/11,-1.713054376,-0.107534956,-1.748716039,0.892235302,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/12,0.86228248,-0.242683912,0.057206602,-0.169378727,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013/9/13,0.370158158,0.167116527,-0.864755153,0.492920558,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/16,0.627944908,-0.116329678,0.45200917,0.77210937,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/17,-0.20980973,0.749088855,1.361408344,0.225559834,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/18,-0.006316549,1.012894786,2.367988785,0.947923757,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/19,7.038885329,0.151970061,-0.929573081,-0.257639565,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013/9/20,3.074705134,-0.386869654,-1.083856645,-1.186067259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/23,-1.243252086,-0.250084112,0.818358906,-0.321724875,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/24,0.673347689,0.078612803,0.836218152,-0.433662438,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/25,1.596011616,-0.18974325,-0.694598723,-0.399945483,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/26,1.83573158,0.700061152,-0.615913786,0.360368382,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013/9/27,1.198314249,-0.154194269,-1.571837069,-0.457063079,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/9/30,1.293343915,-0.267347862,-1.106314857,-0.842626673,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2013/10/1,-0.190826371,1.232937733,-0.158264439,0.409989114,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
